"Time (s)","Illuminance (lx)"
3.041499938E2,2.000000000E0
3.045000062E2,0.000000000E0
3.048499891E2,0.000000000E0
3.052000016E2,1.000000000E0
3.055500156E2,2.000000000E0
3.058999969E2,0.000000000E0
3.062500094E2,0.000000000E0
3.065999922E2,0.000000000E0
3.069500047E2,0.000000000E0
3.073000188E2,0.000000000E0
3.076500000E2,0.000000000E0
3.080000141E2,0.000000000E0
3.083499953E2,0.000000000E0
3.087000094E2,0.000000000E0
3.090499906E2,0.000000000E0
3.094000031E2,0.000000000E0
3.097500172E2,1.000000000E0
3.100999984E2,0.000000000E0
3.104500125E2,0.000000000E0
3.107999953E2,0.000000000E0
3.111500078E2,0.000000000E0
3.114999906E2,2.000000000E0
3.118500031E2,0.000000000E0
3.122000172E2,0.000000000E0
3.125499984E2,0.000000000E0
3.129000109E2,0.000000000E0
3.132499938E2,0.000000000E0
3.136000063E2,0.000000000E0
3.139499891E2,0.000000000E0
3.143000016E2,0.000000000E0
3.146500156E2,0.000000000E0
3.149999969E2,0.000000000E0
3.153500094E2,0.000000000E0
3.156999922E2,2.000000000E0
3.160500047E2,0.000000000E0
3.164000188E2,0.000000000E0
3.167500000E2,0.000000000E0
3.171000141E2,0.000000000E0
3.174499953E2,0.000000000E0
3.178000094E2,0.000000000E0
3.181499906E2,0.000000000E0
3.185000031E2,1.000000000E0
3.188500172E2,0.000000000E0
3.191999984E2,0.000000000E0
3.195500125E2,0.000000000E0
3.198999953E2,1.000000000E0
3.202500078E2,0.000000000E0
3.205999906E2,0.000000000E0
3.209500031E2,0.000000000E0
3.213000172E2,0.000000000E0
3.216499984E2,2.000000000E0
3.220000109E2,0.000000000E0
3.223499938E2,0.000000000E0
3.227000062E2,0.000000000E0
3.230499891E2,0.000000000E0
3.234000016E2,0.000000000E0
3.237500156E2,0.000000000E0
3.240999969E2,0.000000000E0
3.244500094E2,2.000000000E0
3.247999922E2,0.000000000E0
3.251500047E2,0.000000000E0
3.255000188E2,0.000000000E0
3.258500000E2,1.000000000E0
3.262000141E2,0.000000000E0
3.265499953E2,0.000000000E0
3.269000094E2,0.000000000E0
3.272499906E2,0.000000000E0
3.276000031E2,0.000000000E0
3.279500172E2,0.000000000E0
3.282999984E2,0.000000000E0
3.286500125E2,2.000000000E0
3.289999953E2,0.000000000E0
3.293500078E2,0.000000000E0
3.296999906E2,0.000000000E0
3.300500031E2,1.000000000E0
3.304000172E2,1.000000000E0
3.307499984E2,0.000000000E0
3.311000109E2,0.000000000E0
3.314499938E2,0.000000000E0
3.318000062E2,1.000000000E0
3.321499891E2,0.000000000E0
3.325000016E2,0.000000000E0
3.328500156E2,0.000000000E0
3.331999969E2,0.000000000E0
3.335500109E2,1.000000000E0
3.338999922E2,0.000000000E0
3.342500047E2,0.000000000E0
3.346000188E2,2.000000000E0
3.349500000E2,0.000000000E0
3.353000141E2,0.000000000E0
3.356499953E2,0.000000000E0
3.360000094E2,2.000000000E0
3.363499922E2,0.000000000E0
3.367000031E2,0.000000000E0
3.370500172E2,0.000000000E0
3.373999984E2,0.000000000E0
3.377500125E2,0.000000000E0
3.380999953E2,0.000000000E0
3.384500078E2,0.000000000E0
3.387999906E2,1.000000000E0
3.391500031E2,0.000000000E0
3.395000172E2,0.000000000E0
3.398499984E2,0.000000000E0
3.402000109E2,1.000000000E0
3.405499938E2,0.000000000E0
3.409000063E2,0.000000000E0
3.412499891E2,0.000000000E0
3.416000016E2,0.000000000E0
3.419500156E2,1.000000000E0
3.422999969E2,0.000000000E0
3.426500109E2,0.000000000E0
3.429999922E2,0.000000000E0
3.433500063E2,1.000000000E0
3.437000188E2,0.000000000E0
3.440500000E2,0.000000000E0
3.444000141E2,0.000000000E0
3.447499953E2,2.000000000E0
3.451000094E2,0.000000000E0
3.454499922E2,0.000000000E0
3.458000031E2,0.000000000E0
3.461500172E2,0.000000000E0
3.465000000E2,0.000000000E0
3.468500125E2,0.000000000E0
3.471999953E2,0.000000000E0
3.475500078E2,0.000000000E0
3.478999906E2,0.000000000E0
3.482500031E2,0.000000000E0
3.486000172E2,0.000000000E0
3.489499984E2,0.000000000E0
3.493000109E2,0.000000000E0
3.496499938E2,0.000000000E0
3.500000062E2,0.000000000E0
3.503499891E2,0.000000000E0
3.507000016E2,0.000000000E0
3.510500156E2,0.000000000E0
3.513999969E2,0.000000000E0
3.517500109E2,0.000000000E0
3.520999922E2,0.000000000E0
3.524500062E2,0.000000000E0
3.528000188E2,0.000000000E0
3.531500000E2,1.000000000E0
3.535000141E2,0.000000000E0
3.538499953E2,0.000000000E0
3.542000094E2,0.000000000E0
3.545499922E2,0.000000000E0
3.549000031E2,3.000000000E0
3.552500188E2,0.000000000E0
3.556000000E2,0.000000000E0
3.559500141E2,0.000000000E0
3.562999953E2,0.000000000E0
3.566500078E2,0.000000000E0
3.569999906E2,0.000000000E0
3.573500031E2,0.000000000E0
3.577000172E2,0.000000000E0
3.580499984E2,0.000000000E0
3.584000109E2,0.000000000E0
3.587499938E2,0.000000000E0
3.591000063E2,0.000000000E0
3.594499891E2,0.000000000E0
3.598000016E2,0.000000000E0
3.601500156E2,0.000000000E0
3.604999969E2,0.000000000E0
3.608500109E2,0.000000000E0
3.611999922E2,0.000000000E0
3.615500062E2,0.000000000E0
3.619000188E2,0.000000000E0
3.622500000E2,0.000000000E0
3.626000141E2,0.000000000E0
3.629499953E2,0.000000000E0
3.633000094E2,2.000000000E0
3.636499922E2,0.000000000E0
3.640000047E2,0.000000000E0
3.643500188E2,0.000000000E0
3.647000000E2,0.000000000E0
3.650500141E2,1.000000000E0
3.653999953E2,0.000000000E0
3.657500078E2,0.000000000E0
3.660999906E2,0.000000000E0
3.664500031E2,0.000000000E0
3.668000172E2,0.000000000E0
3.671499984E2,0.000000000E0
3.675000125E2,0.000000000E0
3.678499938E2,3.000000000E0
3.682000062E2,0.000000000E0
3.685499891E2,0.000000000E0
3.689000016E2,0.000000000E0
3.692500156E2,1.000000000E0
3.695999969E2,0.000000000E0
3.699500109E2,0.000000000E0
3.702999938E2,0.000000000E0
3.706500063E2,2.000000000E0
3.710000188E2,0.000000000E0
3.713500000E2,0.000000000E0
3.717000141E2,0.000000000E0
3.720499953E2,1.000000000E0
3.724000094E2,0.000000000E0
3.727499922E2,0.000000000E0
3.731000047E2,0.000000000E0
3.734500188E2,1.000000000E0
3.738000000E2,0.000000000E0
3.741500141E2,0.000000000E0
3.744999953E2,0.000000000E0
3.748500078E2,2.000000000E0
3.751999906E2,0.000000000E0
3.755500031E2,0.000000000E0
3.759000172E2,0.000000000E0
3.762499984E2,0.000000000E0
3.766000125E2,0.000000000E0
3.769499938E2,0.000000000E0
3.773000078E2,0.000000000E0
3.776499891E2,2.000000000E0
3.780000016E2,0.000000000E0
3.783500156E2,0.000000000E0
3.786999969E2,0.000000000E0
3.790500109E2,1.000000000E0
3.793999938E2,0.000000000E0
3.797500062E2,0.000000000E0
3.801000203E2,0.000000000E0
3.804500016E2,1.000000000E0
3.808000141E2,0.000000000E0
3.811499953E2,0.000000000E0
3.815000094E2,0.000000000E0
3.818499922E2,1.000000000E0
3.822000047E2,0.000000000E0
3.825500188E2,0.000000000E0
3.829000000E2,0.000000000E0
3.832500141E2,0.000000000E0
3.835999953E2,0.000000000E0
3.839500078E2,0.000000000E0
3.842999906E2,0.000000000E0
3.846500031E2,0.000000000E0
3.850000172E2,0.000000000E0
3.853499984E2,0.000000000E0
3.857000125E2,0.000000000E0
3.860499938E2,0.000000000E0
3.864000078E2,0.000000000E0
3.867499891E2,0.000000000E0
3.871000016E2,0.000000000E0
3.874500156E2,1.000000000E0
3.877999969E2,0.000000000E0
3.881500109E2,0.000000000E0
3.884999938E2,0.000000000E0
3.888500063E2,0.000000000E0
3.892000203E2,0.000000000E0
3.895500016E2,0.000000000E0
3.899000156E2,0.000000000E0
3.902499969E2,0.000000000E0
3.906000094E2,1.000000000E0
3.909499922E2,1.000000000E0
3.913000047E2,0.000000000E0
3.916500188E2,0.000000000E0
3.920000000E2,0.000000000E0
3.923500141E2,0.000000000E0
3.926999953E2,0.000000000E0
3.930500078E2,0.000000000E0
3.933999906E2,2.000000000E0
3.937500031E2,0.000000000E0
3.941000172E2,0.000000000E0
3.944499984E2,0.000000000E0
3.948000125E2,0.000000000E0
3.951499953E2,0.000000000E0
3.955000078E2,0.000000000E0
3.958499906E2,0.000000000E0
3.962000016E2,1.000000000E0
3.965500156E2,0.000000000E0
3.968999969E2,0.000000000E0
3.972500109E2,0.000000000E0
3.975999938E2,0.000000000E0
3.979500062E2,0.000000000E0
3.983000203E2,0.000000000E0
3.986500016E2,0.000000000E0
3.990000156E2,0.000000000E0
3.993499969E2,1.000000000E0
3.997000094E2,0.000000000E0
4.000499922E2,0.000000000E0
4.004000047E2,3.000000000E0
4.007500188E2,0.000000000E0
4.011000000E2,0.000000000E0
4.014500141E2,0.000000000E0
4.017999953E2,0.000000000E0
4.021500094E2,0.000000000E0
4.024999906E2,0.000000000E0
4.028500031E2,0.000000000E0
4.032000172E2,2.000000000E0
4.035499984E2,0.000000000E0
4.039000125E2,0.000000000E0
4.042499953E2,0.000000000E0
4.046000078E2,1.000000000E0
4.049499906E2,0.000000000E0
4.053000031E2,0.000000000E0
4.056500156E2,0.000000000E0
4.059999969E2,0.000000000E0
4.063500109E2,0.000000000E0
4.066999938E2,0.000000000E0
4.070500062E2,0.000000000E0
4.073999891E2,2.000000000E0
4.077500016E2,0.000000000E0
4.081000156E2,0.000000000E0
4.084499969E2,0.000000000E0
4.088000094E2,0.000000000E0
4.091499922E2,0.000000000E0
4.095000047E2,0.000000000E0
4.098500188E2,0.000000000E0
4.102000000E2,2.000000000E0
4.105500141E2,0.000000000E0
4.108999953E2,0.000000000E0
4.112500094E2,0.000000000E0
4.115999906E2,0.000000000E0
4.119500031E2,0.000000000E0
4.123000172E2,0.000000000E0
4.126499984E2,0.000000000E0
4.130000125E2,1.000000000E0
4.133499953E2,0.000000000E0
4.137000078E2,0.000000000E0
4.140499906E2,0.000000000E0
4.144000031E2,1.000000000E0
4.147500156E2,1.000000000E0
4.150999984E2,0.000000000E0
4.154500109E2,0.000000000E0
4.157999938E2,0.000000000E0
4.161500063E2,0.000000000E0
4.164999891E2,0.000000000E0
4.168500016E2,0.000000000E0
4.172000156E2,0.000000000E0
4.175499969E2,1.000000000E0
4.179000094E2,0.000000000E0
4.182499922E2,0.000000000E0
4.186000047E2,0.000000000E0
4.189500188E2,1.000000000E0
4.193000000E2,0.000000000E0
4.196500141E2,0.000000000E0
4.199999953E2,0.000000000E0
4.203500094E2,0.000000000E0
4.206999906E2,0.000000000E0
4.210500031E2,0.000000000E0
4.214000172E2,0.000000000E0
4.217499984E2,1.000000000E0
4.221000125E2,0.000000000E0
4.224499953E2,0.000000000E0
4.228000078E2,2.000000000E0
4.231499906E2,1.000000000E0
4.235000031E2,0.000000000E0
4.238500156E2,0.000000000E0
4.241999984E2,0.000000000E0
4.245500109E2,0.000000000E0
4.248999938E2,0.000000000E0
4.252500062E2,0.000000000E0
4.255999891E2,0.000000000E0
4.259500016E2,1.000000000E0
4.263000156E2,0.000000000E0
4.266499969E2,0.000000000E0
4.270000094E2,0.000000000E0
4.273499922E2,0.000000000E0
4.277000047E2,0.000000000E0
4.280500188E2,0.000000000E0
4.284000000E2,2.000000000E0
4.287500141E2,0.000000000E0
4.290999953E2,0.000000000E0
4.294500094E2,0.000000000E0
4.297999906E2,0.000000000E0
4.301500031E2,0.000000000E0
4.305000172E2,0.000000000E0
4.308499984E2,0.000000000E0
4.312000125E2,0.000000000E0
4.315499953E2,0.000000000E0
4.319000078E2,0.000000000E0
4.322499906E2,0.000000000E0
4.326000031E2,1.000000000E0
4.329500172E2,0.000000000E0
4.332999984E2,0.000000000E0
4.336500109E2,0.000000000E0
4.339999938E2,0.000000000E0
4.343500063E2,0.000000000E0
4.346999891E2,0.000000000E0
4.350500016E2,0.000000000E0
4.354000156E2,0.000000000E0
4.357499969E2,0.000000000E0
4.361000094E2,0.000000000E0
4.364499922E2,0.000000000E0
4.368000047E2,0.000000000E0
4.371500188E2,0.000000000E0
4.375000000E2,0.000000000E0
4.378500141E2,0.000000000E0
4.381999953E2,2.000000000E0
4.385500094E2,0.000000000E0
4.388999922E2,0.000000000E0
4.392500031E2,0.000000000E0
4.396000172E2,0.000000000E0
4.399499984E2,1.000000000E0
4.403000125E2,0.000000000E0
4.406499953E2,0.000000000E0
4.410000078E2,1.000000000E0
4.413499906E2,0.000000000E0
4.417000031E2,0.000000000E0
4.420500172E2,0.000000000E0
4.423999984E2,0.000000000E0
4.427500109E2,0.000000000E0
4.430999938E2,0.000000000E0
4.434500062E2,0.000000000E0
4.437999891E2,2.000000000E0
4.441500016E2,0.000000000E0
4.445000156E2,0.000000000E0
4.448499969E2,0.000000000E0
4.452000109E2,0.000000000E0
4.455499922E2,0.000000000E0
4.459000063E2,0.000000000E0
4.462500188E2,0.000000000E0
4.466000000E2,1.000000000E0
4.469500141E2,0.000000000E0
4.472999953E2,0.000000000E0
4.476500094E2,0.000000000E0
4.479999922E2,0.000000000E0
4.483500031E2,0.000000000E0
4.487000172E2,0.000000000E0
4.490500000E2,0.000000000E0
4.494000125E2,2.000000000E0
4.497499953E2,0.000000000E0
4.501000078E2,0.000000000E0
4.504499906E2,0.000000000E0
4.508000031E2,0.000000000E0
4.511500172E2,0.000000000E0
4.514999984E2,0.000000000E0
4.518500109E2,0.000000000E0
4.521999938E2,2.000000000E0
4.525500062E2,0.000000000E0
4.528999891E2,0.000000000E0
4.532500016E2,0.000000000E0
4.536000156E2,0.000000000E0
4.539499969E2,0.000000000E0
4.543000109E2,0.000000000E0
4.546499922E2,0.000000000E0
4.550000062E2,2.000000000E0
4.553500188E2,0.000000000E0
4.557000000E2,0.000000000E0
4.560500141E2,0.000000000E0
4.563999953E2,1.000000000E0
4.567500094E2,0.000000000E0
4.570999922E2,0.000000000E0
4.574500047E2,0.000000000E0
4.578000188E2,0.000000000E0
4.581500000E2,0.000000000E0
4.585000141E2,0.000000000E0
4.588499953E2,0.000000000E0
4.592000078E2,2.000000000E0
4.595499906E2,0.000000000E0
4.599000031E2,0.000000000E0
4.602500172E2,0.000000000E0
4.605999984E2,0.000000000E0
4.609500125E2,0.000000000E0
4.612999938E2,0.000000000E0
4.616500063E2,0.000000000E0
4.619999891E2,0.000000000E0
4.623500016E2,0.000000000E0
4.627000156E2,0.000000000E0
4.630499969E2,1.000000000E0
4.634000109E2,0.000000000E0
4.637499922E2,0.000000000E0
4.641000063E2,0.000000000E0
4.644500188E2,0.000000000E0
4.648000000E2,1.000000000E0
4.651500141E2,0.000000000E0
4.654999953E2,0.000000000E0
4.658500094E2,0.000000000E0
4.661999922E2,0.000000000E0
4.665500047E2,0.000000000E0
4.669000188E2,0.000000000E0
4.672500000E2,0.000000000E0
4.676000141E2,1.000000000E0
4.679499953E2,0.000000000E0
4.683000078E2,0.000000000E0
4.686499906E2,0.000000000E0
4.690000031E2,0.000000000E0
4.693500172E2,0.000000000E0
4.696999984E2,0.000000000E0
4.700500125E2,0.000000000E0
4.703999938E2,1.000000000E0
4.707500078E2,0.000000000E0
4.710999891E2,0.000000000E0
4.714500016E2,0.000000000E0
4.718000156E2,0.000000000E0
4.721499969E2,0.000000000E0
4.725000109E2,0.000000000E0
4.728499938E2,0.000000000E0
4.732000062E2,0.000000000E0
4.735500188E2,0.000000000E0
4.739000016E2,0.000000000E0
4.742500141E2,1.000000000E0
4.745999969E2,1.000000000E0
4.749500094E2,0.000000000E0
4.752999922E2,0.000000000E0
4.756500047E2,0.000000000E0
4.760000188E2,0.000000000E0
4.763500000E2,0.000000000E0
4.767000141E2,0.000000000E0
4.770499953E2,0.000000000E0
4.774000078E2,0.000000000E0
4.777499906E2,0.000000000E0
4.781000031E2,0.000000000E0
4.784500172E2,1.000000000E0
4.787999984E2,0.000000000E0
4.791500125E2,0.000000000E0
4.794999938E2,0.000000000E0
4.798500078E2,1.000000000E0
4.801999891E2,1.000000000E0
4.805500016E2,0.000000000E0
4.809000156E2,0.000000000E0
4.812499969E2,1.000000000E0
4.816000109E2,0.000000000E0
4.819499938E2,0.000000000E0
4.823000062E2,0.000000000E0
4.826500188E2,0.000000000E0
4.830000016E2,0.000000000E0
4.833500141E2,0.000000000E0
4.836999969E2,0.000000000E0
4.840500094E2,1.000000000E0
4.843999922E2,0.000000000E0
4.847500047E2,0.000000000E0
4.851000188E2,0.000000000E0
4.854500000E2,1.000000000E0
4.858000141E2,1.000000000E0
4.861499953E2,0.000000000E0
4.865000078E2,0.000000000E0
4.868499906E2,1.000000000E0
4.872000031E2,0.000000000E0
4.875500172E2,0.000000000E0
4.878999984E2,0.000000000E0
4.882500125E2,0.000000000E0
4.885999938E2,0.000000000E0
4.889500078E2,0.000000000E0
4.892999891E2,0.000000000E0
4.896500016E2,2.000000000E0
4.900000156E2,0.000000000E0
4.903499969E2,0.000000000E0
4.907000109E2,0.000000000E0
4.910499938E2,0.000000000E0
4.914000063E2,0.000000000E0
4.917500188E2,0.000000000E0
4.921000016E2,0.000000000E0
4.924500156E2,2.000000000E0
4.927999969E2,0.000000000E0
4.931500094E2,0.000000000E0
4.934999922E2,0.000000000E0
4.938500047E2,1.000000000E0
4.942000188E2,0.000000000E0
4.945500000E2,0.000000000E0
4.949000141E2,0.000000000E0
4.952499953E2,1.000000000E0
4.956000078E2,0.000000000E0
4.959499906E2,0.000000000E0
4.963000031E2,0.000000000E0
4.966500172E2,1.000000000E0
4.969999984E2,1.000000000E0
4.973500125E2,0.000000000E0
4.976999938E2,0.000000000E0
4.980500078E2,1.000000000E0
4.983999906E2,0.000000000E0
4.987500016E2,0.000000000E0
4.991000156E2,0.000000000E0
4.994499969E2,0.000000000E0
4.998000109E2,0.000000000E0
5.001499938E2,0.000000000E0
5.005000062E2,0.000000000E0
5.008500203E2,1.000000000E0
5.012000016E2,0.000000000E0
5.015500156E2,0.000000000E0
5.018999969E2,0.000000000E0
5.022500094E2,0.000000000E0
5.025999922E2,0.000000000E0
5.029500047E2,0.000000000E0
5.033000188E2,0.000000000E0
5.036500000E2,0.000000000E0
5.040000141E2,0.000000000E0
5.043499953E2,0.000000000E0
5.047000078E2,0.000000000E0
5.050499906E2,0.000000000E0
5.054000031E2,0.000000000E0
5.057500172E2,0.000000000E0
5.060999984E2,0.000000000E0
5.064500125E2,0.000000000E0
5.067999953E2,0.000000000E0
5.071500078E2,0.000000000E0
5.074999906E2,1.000000000E0
5.078500016E2,0.000000000E0
5.082000156E2,0.000000000E0
5.085499984E2,0.000000000E0
5.089000109E2,0.000000000E0
5.092499938E2,0.000000000E0
5.096000063E2,0.000000000E0
5.099499891E2,0.000000000E0
5.103000016E2,1.000000000E0
5.106500156E2,0.000000000E0
5.109999969E2,0.000000000E0
5.113500094E2,0.000000000E0
5.116999922E2,0.000000000E0
5.120500047E2,0.000000000E0
5.124000188E2,0.000000000E0
5.127500000E2,0.000000000E0
5.131000141E2,1.000000000E0
5.134499953E2,1.000000000E0
5.138000094E2,0.000000000E0
5.141499906E2,0.000000000E0
5.145000031E2,0.000000000E0
5.148500172E2,0.000000000E0
5.151999984E2,0.000000000E0
5.155500125E2,0.000000000E0
5.158999953E2,1.000000000E0
5.162500078E2,0.000000000E0
5.165999906E2,0.000000000E0
5.169500031E2,0.000000000E0
5.173000172E2,0.000000000E0
5.176499969E2,0.000000000E0
5.180000109E2,0.000000000E0
5.183499938E2,0.000000000E0
5.187000062E2,1.000000000E0
5.190499891E2,0.000000000E0
5.194000016E2,0.000000000E0
5.197500156E2,0.000000000E0
5.200999969E2,0.000000000E0
5.204500094E2,0.000000000E0
5.207999922E2,0.000000000E0
5.211500047E2,0.000000000E0
5.215000188E2,0.000000000E0
5.218500000E2,0.000000000E0
5.222000141E2,0.000000000E0
5.225499953E2,0.000000000E0
5.229000094E2,0.000000000E0
5.232499906E2,0.000000000E0
5.236000031E2,0.000000000E0
5.239500172E2,0.000000000E0
5.242999984E2,0.000000000E0
5.246500125E2,0.000000000E0
5.249999953E2,0.000000000E0
5.253500078E2,1.000000000E0
5.256999906E2,0.000000000E0
5.260500031E2,0.000000000E0
5.264000172E2,0.000000000E0
5.267499984E2,0.000000000E0
5.271000109E2,0.000000000E0
5.274499938E2,0.000000000E0
5.278000062E2,0.000000000E0
5.281499891E2,1.000000000E0
5.285000016E2,0.000000000E0
5.288500156E2,0.000000000E0
5.291999969E2,0.000000000E0
5.295500094E2,0.000000000E0
5.298999922E2,0.000000000E0
5.302500047E2,0.000000000E0
5.306000188E2,0.000000000E0
5.309500000E2,1.000000000E0
5.313000141E2,1.000000000E0
5.316499953E2,0.000000000E0
5.320000094E2,0.000000000E0
5.323499922E2,0.000000000E0
5.327000031E2,0.000000000E0
5.330500172E2,0.000000000E0
5.333999984E2,0.000000000E0
5.337500125E2,1.000000000E0
5.340999953E2,0.000000000E0
5.344500078E2,0.000000000E0
5.347999906E2,0.000000000E0
5.351500031E2,0.000000000E0
5.355000172E2,0.000000000E0
5.358499984E2,0.000000000E0
5.362000109E2,0.000000000E0
5.365499938E2,0.000000000E0
5.369000062E2,0.000000000E0
5.372499891E2,0.000000000E0
5.376000016E2,1.000000000E0
5.379500156E2,0.000000000E0
5.382999969E2,0.000000000E0
5.386500109E2,0.000000000E0
5.389999922E2,1.000000000E0
5.393500047E2,0.000000000E0
5.397000188E2,0.000000000E0
5.400500000E2,0.000000000E0
5.404000141E2,1.000000000E0
5.407499953E2,0.000000000E0
5.411000094E2,0.000000000E0
5.414499922E2,0.000000000E0
5.418000031E2,0.000000000E0
5.421500172E2,0.000000000E0
5.424999984E2,0.000000000E0
5.428500125E2,0.000000000E0
5.431999953E2,1.000000000E0
5.435500078E2,0.000000000E0
5.438999906E2,0.000000000E0
5.442500031E2,0.000000000E0
5.446000172E2,1.000000000E0
5.449499984E2,0.000000000E0
5.453000109E2,0.000000000E0
5.456499938E2,0.000000000E0
5.460000063E2,2.000000000E0
5.463499891E2,0.000000000E0
5.467000016E2,0.000000000E0
5.470500156E2,0.000000000E0
5.473999969E2,0.000000000E0
5.477500109E2,0.000000000E0
5.480999938E2,0.000000000E0
5.484500062E2,0.000000000E0
5.488000188E2,0.000000000E0
5.491500000E2,0.000000000E0
5.495000141E2,0.000000000E0
5.498499953E2,2.000000000E0
5.502000094E2,0.000000000E0
5.505499922E2,0.000000000E0
5.509000031E2,0.000000000E0
5.512500172E2,0.000000000E0
5.516000000E2,0.000000000E0
5.519500125E2,0.000000000E0
5.522999953E2,0.000000000E0
5.526500078E2,1.000000000E0
5.529999906E2,0.000000000E0
5.533500031E2,0.000000000E0
5.537000172E2,0.000000000E0
5.540499984E2,1.000000000E0
5.544000109E2,0.000000000E0
5.547499938E2,0.000000000E0
5.551000062E2,0.000000000E0
5.554499891E2,2.000000000E0
5.558000016E2,0.000000000E0
5.561500156E2,0.000000000E0
5.564999969E2,0.000000000E0
5.568500109E2,0.000000000E0
5.571999922E2,0.000000000E0
5.575500062E2,0.000000000E0
5.579000188E2,0.000000000E0
5.582500000E2,0.000000000E0
5.586000141E2,0.000000000E0
5.589499953E2,0.000000000E0
5.593000094E2,0.000000000E0
5.596499922E2,2.000000000E0
5.600000047E2,0.000000000E0
5.603500188E2,0.000000000E0
5.607000000E2,0.000000000E0
5.610500141E2,1.000000000E0
5.613999953E2,1.000000000E0
5.617500078E2,0.000000000E0
5.620999906E2,0.000000000E0
